effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
107,19,Falco et al. (2013),0.08027358633782787,11.990228178669668,49,0.28879274317105413,0.08340124850826244,-0.48574978927396373,0.6462969619496195,21,28,Basic cognitive functions,General,Specific,Basic cognitive functions mixed,Adulthood,Cross-sectional,2013,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
133,22,Farrow et al. (2010),1.0503119472796816,7.509006865570634,35,0.3649293128006249,0.13317340334113634,0.3350636372875052,1.7655602572718578,20,15,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adulthood,Cross-sectional,2010,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
134,22,Farrow et al. (2010),1.3259057744929,6.9943583669080525,35,0.37811687491341306,0.14297237109428568,0.5848103177157739,2.067001231270026,20,15,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adulthood,Cross-sectional,2010,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
135,22,Farrow et al. (2010),1.605737876186308,6.441319038640115,35,0.3940148541903639,0.15524770532265375,0.833482952599394,2.3779927997732218,20,15,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2010,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
136,22,Farrow et al. (2010),1.4526001252969027,6.745829728200463,35,0.38501913371973223,0.14823973333029306,0.6979764898474167,2.207223760746389,20,15,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2010,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
137,22,Farrow et al. (2010),1.3751241070889035,6.898379447286464,35,0.3807382070429166,0.14496158230225484,0.6288909337464328,2.1213572804313743,20,15,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2010,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
176,25,Gabbett et al. (2011),0.6614699758670193,11.761569600455921,68,0.29158646347012146,0.08502266567901247,0.08997100908617728,1.2329689426478612,52,16,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
177,25,Gabbett et al. (2011),0.2786768964302024,30.748050331881075,129,0.18033964413719647,0.03252238724753066,-0.07478231106347255,0.6321361039238773,52,77,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
178,25,Gabbett et al. (2011),-0.4346267300800548,13.068546530043616,93,0.2766217699166233,0.07651960359180529,-0.9767954364563617,0.10754197629625206,16,77,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
179,25,Gabbett et al. (2011),-0.41240591639419855,12.046687158709629,68,0.2881152086578863,0.08301037345997737,-0.9771013487618984,0.15228951597350127,52,16,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
180,25,Gabbett et al. (2011),-0.1670874551352212,30.93362211315845,129,0.17979789880241895,0.03232728441376489,-0.5194848612839396,0.1853099510134972,52,77,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
181,25,Gabbett et al. (2011),0.20302001366458391,13.20789023042051,93,0.27515871623104327,0.07571231911791579,-0.33628116018053755,0.7423211875097053,16,77,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
182,25,Gabbett et al. (2011),-0.24994867311629057,12.165331520024795,68,0.2867068213001713,0.08220080138004836,-0.8118837169865873,0.31198637075400626,52,16,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
183,25,Gabbett et al. (2011),-0.02278799303853634,31.036797556398323,129,0.17949879947417183,0.03221981901266895,-0.37459917527609027,0.3290231891990176,52,77,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
184,25,Gabbett et al. (2011),0.5034591296516194,13.008541631821936,93,0.2772590267418243,0.07687256790982365,-0.03995857715098383,1.0468768364542227,16,77,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
185,25,Gabbett et al. (2011),-0.21831107853569032,12.181849363750688,68,0.28651237689465364,0.08208934211382404,-0.7798650183741772,0.3432428613027966,52,16,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
186,25,Gabbett et al. (2011),0.051373638523974405,31.028789923383492,129,0.1795219597036396,0.0322281340158352,-0.30048293692920997,0.4032302139771588,52,77,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
187,25,Gabbett et al. (2011),0.3646399723313879,13.120978528681885,93,0.2760685203727658,0.07621382794080821,-0.1764443848644951,0.9057243295272709,16,77,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2011,Mean and Standard Deviation,Low risk,High risk,Low risk,Unclear risk,Unclear risk,Low risk
188,26,García-González et al. (2012),-0.5943552608811846,2.8521896493193015,12,0.5921214585639432,0.3506078216918914,-1.7548919941398389,0.5661814723774696,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
189,26,García-González et al. (2012),0,3,12,0.5773502691896257,0.3333333333333333,-1.1315857340761715,1.1315857340761715,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
190,26,García-González et al. (2012),2.309005664637497,1.6833698996851472,12,0.7707441220760795,0.5940465017148264,0.7983749440724388,3.819636385202555,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
191,26,García-González et al. (2012),2.4222394004696954,1.6122680254256063,12,0.7875558819694957,0.6202442672247501,0.8786582359968065,3.965820564942584,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
192,26,García-González et al. (2012),1.4342803859262845,2.304522238382889,12,0.6587331939009685,0.433929420746971,0.14318705045934643,2.7253737213932228,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
193,26,García-González et al. (2012),1.0070096519182046,2.6114996114996116,12,0.6188067141517791,0.3829217494793216,-0.20582922121085434,2.2198485250472633,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
194,26,García-González et al. (2012),2.742508845426562,1.4262668593261336,12,0.8373356934707855,0.7011310635602013,1.1013610432539522,4.383656647599172,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
195,26,García-González et al. (2012),-0.5768347558626491,2.8603759647090015,12,0.591273533982612,0.3496043919882869,-1.735709587480288,0.5820400757549898,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
196,26,García-González et al. (2012),-0.28205128205128194,2.965392315759367,12,0.5807094869471763,0.33722350823045266,-1.4202209619484798,0.8561183978459159,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
197,26,García-González et al. (2012),-0.19477292266010293,2.983396396696294,12,0.5789546142195086,0.33518844532605996,-1.3295031152136205,0.9399572698934147,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
198,26,García-González et al. (2012),-0.056315655653623446,2.9986048793777944,12,0.577484561574424,0.33348841885680464,-1.1881645979673974,1.0755332866601504,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
199,26,García-González et al. (2012),1.5535092313540204,2.2155790928224603,12,0.6718253249275182,0.4513492672139655,0.23675579059416552,2.870262672113875,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
200,26,García-González et al. (2012),2.9770970179379836,1.3042173725700459,12,0.8756388250954704,0.7667433520145759,1.2608764572858944,4.693317578590073,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
201,26,García-González et al. (2012),-0.2603421595981677,2.9704642797425866,12,0.5802135045577591,0.33664771087119677,-1.3975397318751417,0.8768554126788064,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
202,26,García-González et al. (2012),1.9468824951212207,1.927958833619211,12,0.7201966912041129,0.5186832740213523,0.5353229185762449,3.3584420716661967,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
203,26,García-González et al. (2012),2.1892477700789756,1.7614820930952626,12,0.7534611839942519,0.5677037557860198,0.7124909857013353,3.6660045544566158,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
204,26,García-González et al. (2012),0.6376705034013571,2.8311174532937997,12,0.594320973121798,0.35321741909244087,-0.5271771991741642,1.8025182059768783,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
205,26,García-González et al. (2012),2.076494033222593,1.837614785539928,12,0.7376880728554558,0.5441836928331962,0.6306519786011404,3.5223360878440455,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
206,26,García-González et al. (2012),2.2600788865659416,1.714928250160634,12,0.7636195221262021,0.5831147745722493,0.7634121253068988,3.7567456478249843,6,6,Basic cognitive functions,Specific,General,Basic cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
207,26,García-González et al. (2012),0.6501815527539548,2.8248162893418107,12,0.5949834636062163,0.3540053219648498,-0.5159646073111269,1.8163277128190365,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
208,26,García-González et al. (2012),2.271598004116661,1.7074536837570014,12,0.7652891111657983,0.5856674236689376,0.7716589084710266,3.771537099762295,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
209,26,García-González et al. (2012),0.975338750331062,2.6326067489632257,12,0.616321055451256,0.3798516433925502,-0.2326283212671132,2.1833058219292374,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
210,26,García-González et al. (2012),1.573282910929975,2.200836478334923,12,0.6740717277335685,0.45437269412971815,0.25212660157549194,2.8944392202844584,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
211,26,García-González et al. (2012),0.5438840842810766,2.875227427685758,12,0.5897444991284152,0.3477985742522253,-0.6119938940912302,1.6997620626533834,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
212,26,García-González et al. (2012),1.1548727509899934,2.5090740652762604,12,0.6313108585889399,0.3985534001723044,-0.08247379489338758,2.3922192968733746,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
213,26,García-González et al. (2012),1.1357990020583304,2.522597071928708,12,0.6296164355520227,0.3964168559172344,-0.09822653569811801,2.369824539814779,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
214,26,García-González et al. (2012),0.32463188027918266,2.9543253859504888,12,0.5817961417578319,0.33848675056429917,-0.8156676039105274,1.4649313644688928,6,6,Higher cognitive functions,Specific,General,Higher cognitive functions mixed,Adolescence,Cross-sectional,2012,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Low risk,Low risk
